FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
1.592923230192175741e-05,1.094835708489863002e+00,-1.985307660815385455e+00,1.593018064210911165e-05,1.094833102253810919e+00,-1.985247992657638294e+00,6.071738230426366708e-05,1.161020933470351846e+00,-2.102622102967608875e+00,6.071699009655482477e-05,1.161049038645479925e+00,-2.102610268659764525e+00
1.671889715836763114e-05,1.111907660366005191e+00,-2.011152924051559765e+00,1.672038725074072708e-05,1.111907354525955904e+00,-2.011081767815189547e+00,7.477294949260293144e-05,1.174720574381691085e+00,-2.121217808739999544e+00,7.477256755963846910e-05,1.174759887696134708e+00,-2.121207881878216739e+00
2.092311068767154208e-05,1.130795512986075391e+00,-2.035625587796701552e+00,2.092532654451314012e-05,1.130796999033155226e+00,-2.035540132856783035e+00,9.437688731060699403e-05,1.191661694431431995e+00,-2.140682421951942693e+00,9.437643657918086664e-05,1.191713367185564199e+00,-2.140673621226565349e+00
2.925982506432711318e-05,1.151558139387757640e+00,-2.058316383484605439e+00,2.926297991225907180e-05,1.151560656370333779e+00,-2.058213396410984775e+00,1.205814602503872571e-04,1.211978621295194847e+00,-2.160626208161592121e+00,1.205807597966418091e-04,1.212043982323369296e+00,-2.160617616377036310e+00
4.102765012141359097e-05,1.174170751092884712e+00,-2.078779556346702417e+00,4.103200327801164728e-05,1.174173599263352852e+00,-2.078655893313383185e+00,1.531421073093288407e-04,1.235665442052421570e+00,-2.180484971085843160e+00,1.531409053010644879e-04,1.235746462918654753e+00,-2.180476141728593831e+00
5.303699459386661459e-05,1.198617347294482105e+00,-2.096328760085198972e+00,5.304292953855880053e-05,1.198620424682304453e+00,-2.096182414040387965e+00,1.892820485789404390e-04,1.262869944580085058e+00,-2.199628328175208924e+00,1.892802587271807697e-04,1.262969874172507501e+00,-2.199620237321655569e+00
5.979626928632534975e-05,1.224933279783986917e+00,-2.109814807810479032e+00,5.980443517769217963e-05,1.224937587968194963e+00,-2.109645943972219939e+00,2.237697707382214733e-04,1.294131263551378419e+00,-2.217391610775707456e+00,2.237679773503959140e-04,1.294255250930335555e+00,-2.217387470053421072e+00
5.539728493606175657e-05,1.253070008942208879e+00,-2.117520808641975005e+00,5.540864331957828142e-05,1.253077792319218453e+00,-2.117332070530475896e+00,2.507842705420617788e-04,1.330246149567326119e+00,-2.232886529868546521e+00,2.507842865104733762e-04,1.330401532798732189e+00,-2.232891825918006390e+00
3.462679186710067628e-05,1.282644457863354903e+00,-2.117166160018150833e+00,3.464232362088599397e-05,1.282659124362281133e+00,-2.116962897081848372e+00,2.644951931001410825e-04,1.371856406176415577e+00,-2.244701487629724657e+00,2.645004067740279593e-04,1.372052293116432731e+00,-2.244723366657512376e+00
-1.023613418528712887e-05,1.312865004109356137e+00,-2.105804858769801946e+00,-1.021640169276094467e-05,1.312891796736448846e+00,-2.105597978682094418e+00,2.537443799158722825e-04,1.419470869781273237e+00,-2.250913825917519429e+00,2.537597957264989550e-04,1.419716563675627929e+00,-2.250960930669857696e+00
-9.407226539474996228e-05,1.342734188196595291e+00,-2.079472631979730757e+00,-9.405175898234242676e-05,1.342782546435416169e+00,-2.079284873683263424e+00,1.949772870852016537e-04,1.474378267882809679e+00,-2.249590010053389211e+00,1.950077944754897887e-04,1.474680904355634370e+00,-2.249673223093783481e+00
-2.316179637356699777e-04,1.370817832343436571e+00,-2.032976782969160290e+00,-2.316074313855971862e-04,1.370903571763628870e+00,-2.032843767781243649e+00,6.340186638056634046e-05,1.538608871310570114e+00,-2.238646234432385640e+00,6.344492173885998615e-05,1.538973007977785246e+00,-2.238777769658191641e+00
-4.090897796939007105e-04,1.393649121572123395e+00,-1.960374813429239804e+00,-4.091061063731936290e-04,1.393788678719723784e+00,-1.960327713375625835e+00,-1.274529258001632693e-04,1.610136399244897376e+00,-2.213128488631087354e+00,-1.274156311834323963e-04,1.610563436130019399e+00,-2.213313990411463372e+00
