FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-6.491362474659066262e-04,1.710907811562271119e+00,-1.183153891337867636e+00,-6.491362474901935138e-04,1.710907811562212277e+00,-1.183153891337642705e+00,-1.387101672903730785e-02,1.378303473324813400e+00,-1.592323048771804528e+00,-1.387101672910450063e-02,1.378303473325230621e+00,-1.592323048771598470e+00
-9.118505878213112315e-03,1.642701097302727620e+00,-1.048868811799005041e+00,-9.118505878343109022e-03,1.642701097298604473e+00,-1.048868811799972045e+00,-2.607979597334585294e-03,1.494616486010604373e+00,-1.454598574530109767e+00,-2.607979597111829886e-03,1.494616486007513290e+00,-1.454598574530448385e+00
-9.609680261169257012e-03,1.420718668162528120e+00,-8.408303702730195450e-01,-9.609680260932671955e-03,1.420718668167116672e+00,-8.408303702718327166e-01,1.751842782545309785e-03,1.592195431829335650e+00,-1.329489401843792606e+00,1.751842781843920968e-03,1.592195431832612140e+00,-1.329489401843042096e+00
3.439727688760622386e-06,1.069463245575237753e+00,-8.958761446828658048e-01,3.439733637780904042e-06,1.069463221882277049e+00,-8.958761526836935829e-01,5.644203378445794573e-06,1.503384181108009310e+00,-1.495657701841968334e+00,5.644219012019336104e-06,1.503384185893595681e+00,-1.495657707353271082e+00
-1.260754283365002630e-04,1.236193930141370689e+00,-1.071370706709964260e+00,-1.260754388518115681e-04,1.236193982957493942e+00,-1.071370690936944481e+00,-1.444570552559678949e-04,1.857161076304842506e+00,-1.809246058743641861e+00,-1.444570742007121329e-04,1.857161068414118210e+00,-1.809246047545105984e+00
-3.497757351333908621e-06,1.310576520135556144e+00,-1.208868702280266882e+00,-3.497760529622642976e-06,1.310576501991737253e+00,-1.208868707674615850e+00,-1.902319399516879139e-06,1.987556719535022109e+00,-1.957255969475525381e+00,-1.902311804218588735e-06,1.987556721812111737e+00,-1.957255976361684358e+00
1.942826216810089937e-05,1.328296167127896776e+00,-1.310971911941072765e+00,1.942827905666574950e-05,1.328296130110162787e+00,-1.310971921391704154e+00,2.529862667285002689e-05,1.982238313538254637e+00,-2.027605356879426779e+00,2.529862821462755610e-05,1.982238317423890894e+00,-2.027605370605305435e+00
-1.062130155416375106e-04,1.314735761327119112e+00,-1.384401828429279169e+00,-1.062130367274533211e-04,1.314735803626117860e+00,-1.384401820271468964e+00,-1.206510133692427050e-04,1.906408465875975011e+00,-2.052136198690086122e+00,-1.206510224784477809e-04,1.906408463025597744e+00,-2.052136179342859634e+00
-2.417948834456080736e-05,1.284073032848702889e+00,-1.435906946348305180e+00,-2.417947932826727012e-05,1.284073034083473619e+00,-1.435906946237633486e+00,-2.445688596269154406e-05,1.798523505250319010e+00,-2.045567343798321058e+00,-2.445687768006738478e-05,1.798523505275460899e+00,-2.045567342823910728e+00
-1.003124687765472035e-05,1.244118181484908936e+00,-1.470126225246933371e+00,-1.003124496687025906e-05,1.244118166715533436e+00,-1.470126227671294528e+00,-8.549888763689922818e-06,1.680854313161961988e+00,-2.017739707817836070e+00,-8.549883885099481443e-06,1.680854313908960007e+00,-2.017739715770531461e+00
