t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
7.600000000000003419e-01,7.919642607624509043e-03,-3.162894121931498722e-05,3.573471730386457712e-01,-1.056924446470913266e-04,-7.375504494954011545e-03,-1.232300257294556577e-06,9.999727950104609908e-01,3.141970861615448049e-04,7.448228613486977956e-01,-1.509650804195585394e+00,3.141969909936399982e-04,7.448228607176000660e-01,-1.509650803652871742e+00,3.144234576232820774e-04,7.638445725238270922e-01,-1.548346369219609553e+00,3.144233645662448495e-04,7.638445716237075578e-01,-1.548346370539569028e+00
7.800000000000003597e-01,3.266757720175113028e-03,-1.831014047866495127e-05,3.534190546930535692e-01,-6.200242934743922742e-05,-5.781759322334428927e-04,-3.328280941450674859e-07,9.999998309340754066e-01,1.848958741242131144e-04,7.371439930797621942e-01,-1.553026935326292435e+00,1.848959100857359365e-04,7.371439969965472017e-01,-1.553026938267247248e+00,1.838676282806472005e-04,7.385808701290341727e-01,-1.556019427302816283e+00,1.838676633385493927e-04,7.385808746159376881e-01,-1.556019420311929080e+00
8.000000000000003775e-01,-2.160751258867798109e-03,3.815030241042010727e-07,3.495416730857050513e-01,1.270469963154916547e-06,8.134693539315099656e-03,-2.693837965876833171e-07,9.999669128322870026e-01,-3.288588196388807296e-06,7.234400180756828114e-01,-1.599150064422828699e+00,-3.288512951241064745e-06,7.234400212788756335e-01,-1.599150067486063032e+00,-4.261033527861653281e-06,7.040845177888931383e-01,-1.557619414242720879e+00,-4.260955007047340142e-06,7.040845223826335264e-01,-1.557619407581449789e+00
8.200000000000003952e-01,-8.460832359030796140e-03,9.837713544634015870e-06,3.458791046913828326e-01,3.422325805467933766e-05,1.881818791272066652e-02,-9.790191665165233713e-07,9.998229216373726302e-01,-1.019343155036315113e-04,7.020362750202892022e-01,-1.646501884343207101e+00,-1.019343048965223804e-04,7.020362737105035889e-01,-1.646501882965198504e+00,-1.016097187045508923e-04,6.595038121426963773e-01,-1.551650953998730209e+00,-1.016097106529432125e-04,6.595038101678577513e-01,-1.551650956790638247e+00
8.400000000000004130e-01,-1.573744563144512110e-02,7.606924830537212472e-06,3.426401937609943049e-01,2.686934596703799023e-05,3.137164122861210019e-02,-1.190499879111522221e-06,9.995077885655739847e-01,-8.030794743431911092e-05,6.711481543603592392e-01,-1.692841609080526499e+00,-8.030794288204800744e-05,6.711481521557409735e-01,-1.692841605829693785e+00,-7.950586710573793862e-05,6.043851561555410035e-01,-1.536594145151905844e+00,-7.950586069165769350e-05,6.043851514126296065e-01,-1.536594151245384676e+00
8.600000000000004308e-01,-2.409511960907257874e-02,1.889924038194317466e-06,3.400917218343916804e-01,6.729207680836296591e-06,4.544036240074018906e-02,-5.416274378609312031e-07,9.989670532201319064e-01,-1.993393070494125716e-05,6.291214383307643931e-01,-1.734920753360171597e+00,-1.993391488770150693e-05,6.291214388031841631e-01,-1.734920754490223205e+00,-2.007146992631474091e-05,5.388979802866672442e-01,-1.511010777983254449e+00,-2.007145427216721717e-05,5.388979820100342488e-01,-1.511010775999829470e+00
8.800000000000004485e-01,-3.362651338561001985e-02,9.231018253000768304e-07,3.385571006341586697e-01,3.301021848799637095e-06,6.023832155068641059e-02,-3.852541533922730437e-07,9.981840234173812165e-01,-9.694896509624635196e-06,5.750388985509743422e-01,-1.768169166149913263e+00,-9.694879518222226453e-06,5.750388990742355544e-01,-1.768169168090069299e+00,-9.913101408730425342e-06,4.643000309038354256e-01,-1.473932953326961615e+00,-9.913079355118169328e-06,4.643000339095758044e-01,-1.473932950144918541e+00
9.000000000000004663e-01,-4.437659084518585234e-02,4.902899578164878405e-06,3.384429298182105583e-01,1.819372996922353935e-05,7.416603953949753303e-02,-1.660021918000919753e-06,9.972459066074216283e-01,-5.536795624935650682e-05,5.099574630308297829e-01,-1.785921622640522122e+00,-5.536792775113149353e-05,5.099574617950040079e-01,-1.785921612636305333e+00,-5.296727244887591531e-05,3.839290454899433880e-01,-1.425612125065723212e+00,-5.296725552216328638e-05,3.839290293143527433e-01,-1.425612140684541451e+00
9.200000000000004841e-01,-5.626382177991540862e-02,-2.433087337890575482e-07,3.403069333466306468e-01,-9.407409486349430338e-07,8.390436671422589476e-02,4.501720315448347090e-08,9.964738116204547858e-01,2.992056648358488467e-06,4.394100986012773880e-01,-1.777594515383597695e+00,2.992132169715846840e-06,4.394101003771750391e-01,-1.777594516368049549e+00,2.650724193587772122e-06,3.057177012729744292e-01,-1.369520430085320983e+00,2.650867761429920199e-06,3.057177010056316147e-01,-1.369520429055407496e+00
9.400000000000005018e-01,-6.897067966717193577e-02,-2.607430019593206185e-05,3.449831386508349085e-01,-1.009143196359532473e-04,8.267968206455086899e-02,8.751625532307961766e-06,9.965761686461370727e-01,3.077334565445145171e-04,3.767852849504637613e-01,-1.724672525506720122e+00,3.077334194267884694e-04,3.767852794516030057e-01,-1.724672543139525116e+00,2.873231248331563716e-04,2.473030744409232817e-01,-1.316764937602874941e+00,2.873230134784312889e-04,2.473031134383255059e-01,-1.316764909552267770e+00
