FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-1.718751112780832549e-02,5.770787749781157716e-01,-1.393915699922628537e+00,2.740153125043027008e-02,-6.321227429871974224e-02,-2.104744749975825169e+00,-9.542759230640155896e-03,1.405125530680845669e+00,-1.881141682982597541e+00,-3.806959075943847082e-02,7.968351178152746073e-01,-1.248294905154069490e+00
1.424089122092394438e-02,4.561361337555479567e-01,-1.408025503588928418e+00,1.840683934632380420e-02,1.089210813241354298e-01,-2.181058875779372297e+00,-2.178560593164373047e-02,1.705987809781881470e+00,-1.709061744160434770e+00,6.205071111995884292e-03,7.130608898161202580e-01,-1.301113587087352030e+00
-6.416461946995924426e-02,2.616433794405620961e-01,-1.357399529659867321e+00,-5.441872887835140504e-02,3.630018824652126441e-01,-2.075567691148198612e+00,2.780064202835893020e-02,1.600882955954222586e+00,-1.396458292768029796e+00,2.828699862742041146e-02,6.024871869703120053e-01,-1.303163154463950812e+00
5.388951944407267131e-02,-1.897961825424616597e-02,-1.880734372036490631e+00,5.473571326781362378e-02,8.355762641860603468e-01,-1.577534109118853944e+00,-1.778434821330710652e-02,6.003666487745665803e-01,-9.427688514416335819e-01,-3.963463731298896842e-02,1.098773494474597490e+00,-1.974607860315201746e+00
-2.197573225912390765e-02,-1.599366868649435003e-01,-2.050915285222024043e+00,-2.139674019719394263e-02,7.014254785176960993e-01,-1.563438611002857748e+00,-1.546314601476993060e-02,5.074053300158425373e-01,-1.041706664270891203e+00,1.619619982262958738e-02,1.428295964528379924e+00,-2.176793282443465039e+00
-3.351662575229271551e-02,-1.858478530544862006e-01,-2.041921174419929041e+00,1.263619982892394411e-02,5.392929532136842008e-01,-1.466132764475562844e+00,2.975751404004609371e-02,4.568524683489419425e-01,-1.146532182990017690e+00,2.510848978787837485e-02,1.516407043987527681e+00,-2.099759531020762626e+00
3.714490646491640236e-02,-1.925380195750595394e-03,-1.848917283301769299e+00,-1.233099680879215336e-02,3.692173211398284138e-01,-1.351199047644469742e+00,-2.353125519356229212e-02,3.811336960078078873e-01,-1.174995807780373047e+00,-4.413584129957062729e-02,1.378308663902723330e+00,-1.788413098540441171e+00
1.000746802721606300e-02,6.931904613434086704e-01,-1.249383445584659302e+00,-3.130021922271678664e-02,1.054724943105616979e-02,-1.865993743876583233e+00,5.209856125862172976e-02,1.057523764708606206e+00,-1.752315621996978878e+00,1.811762594703195464e-02,6.550614447034123211e-01,-1.225730330347502450e+00
-1.406805072599350524e-02,6.596741676336436155e-01,-1.309298416569570467e+00,2.024034893305656432e-02,-4.840789282251811015e-02,-2.089143434295575918e+00,-1.947837225518172025e-02,1.438598242427867158e+00,-1.939556532990338367e+00,-2.406329497693417835e-02,5.970418598234050744e-01,-1.264031961945368376e+00
-4.929140858575963187e-04,6.043054212026401917e-01,-1.364566425702482766e+00,3.591933543248498981e-03,9.701584028079394961e-02,-2.116607329288229700e+00,-1.577016591166461798e-02,1.633166287625574586e+00,-1.864785886758919764e+00,1.269402314365964020e-02,5.220082313053613365e-01,-1.239162056852895599e+00
-7.390441931781360774e-02,5.147609845985761101e-01,-1.375752581855679280e+00,-5.900865960885434691e-02,3.611023872812066937e-01,-1.918222929048680747e+00,5.292015585208477424e-02,1.496128001136285190e+00,-1.602950703618668982e+00,3.659272886877763808e-02,4.908992784376816632e-01,-1.229172145167670260e+00
